id,titles,primary_title,year,rating,num_votes
tt0283111,Van Wilder%Van Wilder: Party Liaison%National Lampoon's Van Wilder,National Lampoon's Van Wilder,2002,6.4,102277
tt0283139,White Oleander,White Oleander,2002,7.1,29329
tt0283160,Extreme Ops%The Extremists,Extreme Ops,2002,4.5,5304
tt0283426,The Jungle Book 2,The Jungle Book 2,2003,5.4,14773
tt0283431,Safar e Ghandehar%Kandahar,Kandahar,2001,6.8,6398
tt0283503,Brooklyn Rules%Nailed Right In,Brooklyn Rules,2007,6.3,5454
tt0283509,No Man's Land,No Man's Land,2001,7.9,44029
tt0283530,The Emperor's Club%The Palace Thief,The Emperor's Club,2002,6.9,16398
tt0283632,Wes Craven Presents: They,They,2002,4.8,12208
tt0283900,L'auberge espagnole%The Spanish Apartment,L'auberge espagnole,2002,7.3,39054
tt0284490,Showtime,Showtime,2002,5.5,60010
tt0284491,Sin noticias de Dios%No News from God%Bendito Infierno (Don't Tempt Me)%Don't Tempt Me,No News from God,2001,6.5,5238
tt0284837,Ali G in da House: The Movie%Ali G Indahouse,Ali G Indahouse,2002,6.2,83338
tt0284929,The Ted Bundy Story%Ted Bundy%Bundy,Ted Bundy,2002,5.8,7174
tt0284978,Cypher%Company Man,Cypher,2002,6.8,29840
tt0285175,Havoc%The Powers That Be,Havoc,2005,5.5,18046
tt0285441,The Fast Runner (Atanarjuat)%Atanarjuat%Atanarjuat: The Fast Runner,Atanarjuat: The Fast Runner,2001,7.5,6203
tt0285462,Boat Trip,Boat Trip,2002,4.9,30011
tt0285492,Cube 2: Hypercube%Hypercube%Cube 2%Cube²: Hypercube,Cube²: Hypercube,2002,5.6,61709
tt0285531,Dreamcatcher,Dreamcatcher,2003,5.5,87805
tt0285728,Dahmer%The Mind Is a Place of Its Own,Dahmer,2002,5.6,9384
tt0285742,Monster's Ball,Monster's Ball,2001,7.0,81607
tt0285823,Once Upon a Time in Mexico%El Mariachi 3,Once Upon a Time in Mexico,2003,6.4,151952
tt0286106,M. Night Shyamalan's Signs%Signs,Signs,2002,6.7,332241
tt0286112,Shaolin Soccer%Siu Lam juk kau,Shaolin Soccer,2001,7.3,73264
tt0286244,The Triplets of Belleville%Les triplettes de Belleville,The Triplets of Belleville,2003,7.8,49999
tt0286261,All or Nothing,All or Nothing,2002,7.5,9833
tt0286306,No Man's Land%Untitled WWI Trench Horror%Deathwatch,Deathwatch,2002,6.0,10518
tt0286499,Bend It Like Beckham,Bend It Like Beckham,2002,6.6,103192
tt0286716,Hulk%The Hulk%Big Green,Hulk,2003,5.6,249070
tt0286751,Kairo,Kairo,2001,6.5,16142
tt0286788,London Calling%American Girl%What a Girl Wants,What a Girl Wants,2003,5.8,58577
tt0286947,Scorched,Scorched,2003,6.0,6228
tt0287467,Hable con ella%Talk to Her,Talk to Her,2002,7.9,103031
tt0287635,Pokemon 4Ever: Celebi - Voice of the Forest%Celebi: A Timeless Encounter%Pokemon 4 the Movie: Celebi a Timeless Encounter%Poketto monsutâ: Serebî - Toki wo koeta deai%Pokémon 4Ever,Pokemon 4Ever: Celebi - Voice of the Forest,2001,5.7,7684
tt0287717,Spy Kids 2%Spy Kids 2: The Island of Lost Dreams%Spy Kids 2: Island of Lost Dreams,Spy Kids 2: Island of Lost Dreams,2002,5.2,59418
tt0287978,Daredevil: A Daring New Vision%Daredevil,Daredevil,2003,5.3,204486
tt0288045,The Medallion%Highbinders,The Medallion,2003,5.3,38598
tt0288439,Bang Bang You're Dead,Bang Bang You're Dead,2002,7.8,12340
tt0288477,Ghost Ship%Chimera,Ghost Ship,2002,5.5,92030
tt0289043,28 Days Later...,28 Days Later...,2002,7.6,370144
tt0289181,Failan,Failan,2001,7.6,5435
tt0289408,The Powerpuff Girls Movie%The Powerpuff Girls: The Movie,The Powerpuff Girls Movie,2002,6.6,9117
tt0289635,Young Adam,Young Adam,2003,6.4,13147
tt0289765,Red Dragon,Red Dragon,2002,7.2,247696
tt0289848,Analyze This 2%Analyze That,Analyze That,2002,5.9,81493
tt0289879,The Butterfly Effect,The Butterfly Effect,2004,7.6,445044
tt0289944,Fear X,Fear X,2003,6.0,6756
tt0289992,The Life of David Gale,The Life of David Gale,2003,7.6,107889
tt0290002,Meet the Fockers%Meet the Parents 2%Meet the Fokkers,Meet the Fockers,2004,6.3,249504
tt0290095,T.U.X.%Tux-1%The Tuxedo,The Tuxedo,2002,5.4,78202
tt0290210,Hoffman%Max,Max,2002,6.5,6916
tt0290212,The Art of Negotiating a Turn%How to Survive a Hotel Room Fire%Full Frontal,Full Frontal,2002,4.7,9404
tt0290329,Visitor Q%Visitor Q+%Bijitâ Q,Visitor Q,2001,6.6,14871
tt0290332,The Wash,The Wash,2001,4.8,6566
tt0290334,X²%X2%X-Men 2%X-Men 2: X-Men United%X-Men II%X-2%X-Men United%X2: X-Men United,X2: X-Men United,2003,7.4,504892
tt0290673,Irreversible%Irréversible,Irréversible,2002,7.4,117078
tt0290747,Man-Thing,Man-Thing,2005,4.0,5914
tt0291341,Mean Machine,Mean Machine,2001,6.5,35339
tt0291350,Millennium Actress%Sennen joyû,Millennium Actress,2001,7.9,22585
tt0291502,"Love, Sex, Drugs & Money%Swept Away",Swept Away,2002,3.6,15549
tt0292490,Dil Chahta Hai%Do Your Thing%What the Heart Wants,Dil Chahta Hai,2001,8.1,65634
tt0292506,The Recruit%The Farm,The Recruit,2003,6.6,128152
tt0292542,Son of the Bride%El hijo de la novia,Son of the Bride,2001,7.8,14581
tt0292610,No Good Deed%The House on Turk Street,No Good Deed,2002,5.5,6903
tt0292644,The Rules of Attraction,The Rules of Attraction,2002,6.7,49025
tt0292963,Before the Devil Knows You're Dead,Before the Devil Knows You're Dead,2007,7.3,95125
tt0293416,Osamu Tezuka's Metropolis%Metropolis%Metoroporisu,Metropolis,2001,7.2,19925
tt0293508,The Phantom of the Opera%Andrew Lloyd Webber's The Phantom of the Opera,The Phantom of the Opera,2004,7.2,114807
tt0293564,Rush Hour 3,Rush Hour 3,2007,6.2,150969
tt0293662,The Transporter%Transporter,The Transporter,2002,6.8,281465
tt0293715,Yeopgijeogin geunyeo%My Sassy Girl,My Sassy Girl,2001,8.0,44757
tt0293815,Last Friday%Final Friday%Friday 3%Friday After Next,Friday After Next,2002,5.8,25206
tt0294357,Beyond Borders,Beyond Borders,2003,6.5,25974
tt0294594,The Gathering,The Gathering,2002,5.6,7513
tt0294870,Rent,Rent,2005,6.9,48242
tt0295178,Austin Powers in Goldmember%Austin Powers: Never Say Member Again%The Next Installment of Austin Powers%Austin Powers 3%Austinpussy%Austin Powers: Goldmember%The Third Installment of 'Austin Powers',Austin Powers in Goldmember,2002,6.2,193042
tt0295254,Parallax%Feardotcom%Fear Dot Com%Fear.com,Feardotcom,2002,3.4,19776
tt0295289,A Guy Thing,A Guy Thing,2003,5.6,16430
tt0295297,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,2002,7.4,537470
tt0295427,The Master of Disguise,The Master of Disguise,2002,3.4,22045
tt0295700,Wrong Turn,Wrong Turn,2003,6.1,106981
tt0295701,Triple X%xXx,xXx,2002,5.9,171741
tt0295721,Taxi 3,Taxi 3,2003,5.8,39713
tt0296042,Koroshiya 1%Ichi the Killer,Koroshiya 1,2001,7.0,51503
tt0296166,Real Women Have Curves,Real Women Have Curves,2002,6.8,6972
tt0296572,Pitch Black 2%Riddick%The Chronicles of Riddick%The Chronicles of Riddick: The Director's Cut,The Chronicles of Riddick,2004,6.7,212353
tt0297037,I Used to Love Her%Brown Sugar,Brown Sugar,2002,6.5,8333
tt0297162,The Rock%Lockdown%Half Past Dead,Half Past Dead,2002,4.7,14474
tt0297181,I-Spy%I Spy,I Spy,2002,5.4,48593
tt0297284,Mind Hunters%Mindhunters,Mindhunters,2004,6.4,57333
tt0297721,All About Lily Chou-Chou%Riri Shushu no subete,All About Lily Chou-Chou,2001,7.6,7740
tt0297884,Far from Heaven,Far from Heaven,2002,7.3,43358
tt0298130,Ring%Seven Days%The Ring%Static,The Ring,2002,7.1,315628
tt0298148,Shrek 2,Shrek 2,2004,7.2,410978
tt0298203,Fight Song%Fight Music%Untitled Detroit Project%8 Mile,8 Mile,2002,7.1,245361
tt0298228,Whale Rider,Whale Rider,2002,7.5,38979
tt0298296,Death Train%Derailed,Derailed,2002,4.0,7162
tt0298408,Laurel Canyon,Laurel Canyon,2002,6.4,15807
tt0298744,Autofocus%Auto Focus,Auto Focus,2002,6.6,13087
tt0298814,The Core%Core,The Core,2003,5.5,92173
tt0298845,In America,In America,2002,7.7,40114
tt0298856,Evelyn,Evelyn,2002,7.0,6236
tt0299117,Roger Dodger,Roger Dodger,2002,6.9,16770
tt0299172,Home on the Range%Sweating Bullets,Home on the Range,2004,5.4,19880
tt0299458,All the Real Girls,All the Real Girls,2003,6.8,10218
tt0299658,Chicago: The Musical%Chicago,Chicago,2002,7.1,212761
tt0299930,Tough Love%Gigli,Gigli,2003,2.5,45729
tt0299977,Hero%Jet Li's Hero%Quentin Tarantino Presents Hero%Ying xiong,Hero,2002,7.9,172304
tt0300015,I Capture the Castle,I Capture the Castle,2003,6.9,6935
tt0300051,Fatherhood Project%Jersey Girl%Untitled Kevin Smith Project,Jersey Girl,2004,6.2,62717
tt0300140,Lilja 4-ever%Lilya 4-Ever,Lilya 4-Ever,2002,7.8,41971
tt0300214,Morvern Callar,Morvern Callar,2002,6.8,9104
tt0300471,Shanghai Noon 2%Shanghai Knights,Shanghai Knights,2003,6.2,98962
tt0300532,Surf Girls of Maui%Surf Girls%Untitled Surf Project%Blue Crush,Blue Crush,2002,5.7,29774
tt0300556,Timeline,Timeline,2003,5.7,59685
tt0300620,Xi yang tian shi,Xi yang tian shi,2002,6.7,7211
tt0301181,Deliver Us from Eva,Deliver Us from Eva,2003,6.1,6385
tt0301199,Dirty Pretty Things,Dirty Pretty Things,2002,7.3,40206
tt0301357,Good Bye Lenin!,Good Bye Lenin!,2003,7.7,135928
tt0301414,L'homme du train%Man on the Train,Man on the Train,2002,7.1,6873
tt0301470,Like Hell: Jeepers Creepers 2%Jeepers Creepers 2%Jeepers Creepers 2: The Second Night,Jeepers Creepers 2,2003,5.6,57418
tt0301524,The Other Side of the Bed%El otro lado de la cama,The Other Side of the Bed,2002,6.4,5298
tt0301634,Mrtav 'ladan%Frozen Stiff,Frozen Stiff,2002,8.4,8380
tt0301727,Le peuple migrateur%Winged Migration,Winged Migration,2001,7.9,11428
tt0301976,The United States of Leland,The United States of Leland,2003,7.1,22526
tt0301978,Ten%Dah,Ten,2002,7.5,6713
tt0302297,National Lampoon's Barely Legal%After School Special%Barely Legal,Barely Legal,2003,4.7,5834
tt0302640,Miss Popularity%The Hot Chick,The Hot Chick,2002,5.5,88760
tt0302674,Gerry%The Actual Gerry,Gerry,2002,6.1,17677
tt0302886,Old School,Old School,2003,7.1,212118
tt0303353,The Kid Stays in the Picture,The Kid Stays in the Picture,2002,7.3,6895
tt0303714,Barbershop,Barbershop,2002,6.3,29134
tt0303816,Cabin Fever,Cabin Fever,2002,5.7,73126
tt0303933,Drumline,Drumline,2002,5.8,32607
tt0304141,Harry Potter and the Prisoner of Azkaban: The IMAX Experience%Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,2004,7.9,534832
tt0304229,Japanese Story,Japanese Story,2003,6.7,6219
tt0304262,Katakuri-ke no kôfuku%The Happiness of the Katakuris,The Happiness of the Katakuris,2001,7.1,8297
tt0304328,Levity,Levity,2003,6.4,6177
tt0304415,Mona Lisa Smile,Mona Lisa Smile,2003,6.5,76349
tt0304669,The Santa Clause 2%The Mrs. Clause: Santa Clause 2%The Escape Clause: The Santa Clause 2%The Santa Clause 2: The Mrs. Clause%SC2%The Santa Clause 2: The Escape Clause,The Santa Clause 2,2002,5.6,48381
tt0304711,The Sin Eater%The Order,The Order,2003,5.2,16799
tt0305206,American Splendor,American Splendor,2003,7.4,47114
tt0305224,Anger Management,Anger Management,2003,6.3,200703
tt0305357,Charlie's Angels: Full Throttle%Charlie's Angels 2%Charlie's Angels: Halo,Charlie's Angels: Full Throttle,2003,4.9,119591
tt0305396,The Crocodile Hunter: Collision Course,The Crocodile Hunter: Collision Course,2002,5.3,6329
tt0305669,JailBabes.com%In the Houze%Bringing Down the House,Bringing Down the House,2003,5.6,34478
tt0305711,Just Married,Just Married,2003,5.5,66917
tt0306047,Scary Movie 3%Scary Movie III%Scary Movie 3.5%Scary Movie 3: Episode I - Lord of the Brooms,Scary Movie 3,2003,5.5,135615
tt0306434,Eyes%Aankhen,Eyes,2002,7.4,12167
tt0306685,Cradle 2 the Grave,Cradle 2 the Grave,2003,5.8,40889
tt0306734,Le divorce%The Divorce,The Divorce,2003,4.9,10894
tt0306841,Lizzie in Rome%Ciao Lizzie!%The Lizzie McGuire Movie,The Lizzie McGuire Movie,2003,5.5,35215
tt0307213,Nabbeun namja%Bad Guy,Bad Guy,2001,6.7,8997
tt0307453,Shark Tale%Sharkslayer,Shark Tale,2004,6.0,164240
tt0307479,Solaris,Solaris,2002,6.2,78218
tt0307901,25th Hour%The 25th Hour,25th Hour,2002,7.6,168058
tt0307987,Badder Santa%Bad Santa,Bad Santa,2003,7.0,131888
tt0308055,Bobby,Bobby,2006,7.0,40821
tt0308152,Dead End,Dead End,2003,6.6,25605
tt0308208,Ballistic: Ecks vs. Sever%Ecks vs. Sever%Gunner%X vs. Sever%Legion,Ballistic: Ecks vs. Sever,2002,3.7,19018
tt0308353,Happily N'Ever After,Happily N'Ever After,2006,4.5,9985
tt0308379,Honogurai mizu no soko kara%Dark Water,Dark Water,2002,6.7,29501
tt0308383,The Human Stain,The Human Stain,2003,6.2,28925
tt0308506,Like Mike,Like Mike,2002,5.3,18694
tt0308514,Lost in La Mancha,Lost in La Mancha,2002,7.3,11113
tt0308644,Finding Neverland%J.M. Barrie's Neverland,Finding Neverland,2004,7.7,196559
tt0308878,The Shape of Things,The Shape of Things,2003,6.7,10821
tt0309377,Blood Work,Blood Work,2002,6.4,41478
tt0309530,Down with Love,Down with Love,2003,6.3,38953
tt0309593,Final Destination 2,Final Destination 2,2003,6.2,149604
tt0309698,Identity%I.D.,Identity,2003,7.3,223170
tt0309820,Luther,Luther,2003,6.6,14580
tt0309912,Nicholas Nickleby,Nicholas Nickleby,2002,7.1,11381
tt0309987,The Dreamers,The Dreamers,2003,7.2,108804
tt0310203,Ruby & Quentin%Tais-toi!,Ruby & Quentin,2003,7.1,26625
tt0310281,A Mighty Wind%Untitled Christopher Guest Project,A Mighty Wind,2003,7.2,25671
tt0310357,Willard,Willard,2003,6.1,17350
tt0310775,Sympathy for Mr. Vengeance%Boksuneun naui geot,Sympathy for Mr. Vengeance,2002,7.6,61251
tt0310793,Bowling for Columbine,Bowling for Columbine,2002,7.9,138758
tt0310910,Confidence%CONfidence,Confidence,2003,6.7,33040
tt0311113,Master and Commander: The Far Side of the World%The Far Side of the World,Master and Commander: The Far Side of the World,2003,7.4,198826
tt0311289,Holes,Holes,2003,7.0,76052
tt0311429,The League%LXG: The League of Extraordinary Gentlemen%The League of Extraordinary Gentlemen%LXG,The League of Extraordinary Gentlemen,2003,5.8,164580
tt0311519,The Man Without a Past%Mies vailla menneisyyttä,The Man Without a Past,2002,7.7,21693
tt0311648,Pieces of April,Pieces of April,2003,7.0,19919
tt0311941,Try Seventeen%All I Want,Try Seventeen,2002,6.0,5875
tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit%The Curse of the Were-Rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,2005,7.4,123361
tt0312329,The Jackie Kallen Story%Against the Ropes,Against the Ropes,2004,5.3,6720
tt0312528,Dr. Seuss' The Cat in the Hat%The Cat in the Hat,The Cat in the Hat,2003,3.9,51231
tt0312549,Veronica Guerin%Chasing the Dragon: The Veronica Guerin Story,Veronica Guerin,2003,6.9,18947
tt0312700,The Foreigner,The Foreigner,2003,3.4,6284
tt0312843,Suicide Club%Jisatsu sâkuru,Suicide Club,2001,6.6,18351
tt0312859,A Peck on the Cheek%Kannathil Muthamittal,A Peck on the Cheek,2002,8.4,7209
tt0313196,The Crime of Padre Amaro%El crimen del Padre Amaro,The Crime of Padre Amaro,2002,6.7,12907
tt0313443,Out of Time,Out of Time,2003,6.5,56145
tt0313542,Runaway Jury,Runaway Jury,2003,7.1,89848
tt0313737,Two Weeks Notice%Untitled Marc Lawrence Project,Two Weeks Notice,2002,6.1,105227
tt0313792,Anything Else%Woody Allen Spring Project 2002,Anything Else,2003,6.3,29372
tt0313911,Cody Banks%Agent Cody Banks,Agent Cody Banks,2003,5.1,32532
tt0314063,Immortal%Immortel (ad vitam),Immortal,2004,6.0,20385
tt0314166,Hey Arnold! The Movie%Arnold Saves the Neighborhood%The Neighborhood,Hey Arnold! The Movie,2002,6.0,6418
tt0314331,"Love Actually%Love, Actually%Love Actually Is All Around",Love Actually,2003,7.6,416328
tt0314353,Tears of the Sun%Hostile Act%Man of War%Rules of Engagement%Hostile Rescue,Tears of the Sun,2003,6.6,111407
tt0314412,My Life Without Me,My Life Without Me,2003,7.5,23947
tt0314431,Hope Springs%New Cardiff,Hope Springs,2003,5.4,6477
tt0314498,The Perfect Score,The Perfect Score,2004,5.7,23415
tt0314676,The Singing Detective,The Singing Detective,2003,5.5,8111
tt0314786,Till Death Do Us Part%The In-Laws%The Wedding Party,The In-Laws,2003,5.8,16141
tt0315297,Twisted%The Blackout Murders,Twisted,2004,5.3,20158
tt0315327,Bruce Almighty,Bruce Almighty,2003,6.8,366211
tt0315543,Open Hearts%Elsker dig for evigt,Open Hearts,2002,7.5,9453
tt0315733,21 Grams,21 Grams,2003,7.7,221632
tt0315824,The Big Bounce,The Big Bounce,2004,4.9,17539
tt0315983,House of Sand and Fog,House of Sand and Fog,2003,7.5,64400
tt0316188,Raising Victor Vargas,Raising Victor Vargas,2002,7.2,5143
tt0316356,Open Range,Open Range,2003,7.4,65671
tt0316396,Peter Pan,Peter Pan,2003,6.8,65382
tt0316465,Radio,Radio,2003,6.9,37712
tt0316654,Spider-Man 2%Spider-Man 2 Lives%The Amazing Spider-Man%Spiderman 2%Spider-Man: No More%Spider-Man 2: The IMAX Experience%Spider-Man 2.1,Spider-Man 2,2004,7.3,533659
tt0316732,Taxi,Taxi,2004,4.5,39630
tt0317042,1.0%One Point O%Paranoia: 1.0,One Point O,2004,6.1,5482
tt0317132,Because of Winn-Dixie,Because of Winn-Dixie,2005,6.3,10292
tt0317198,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,2004,6.0,103558
tt0317219,The Cars%Route 66%Cars%The Yellow Car,Cars,2006,7.1,358923
tt0317248,Cidade de Deus%City of God,City of God,2002,8.6,687232
tt0317303,Daddy Day Care,Daddy Day Care,2003,5.6,62685
tt0317648,Hidalgo,Hidalgo,2004,6.7,76540
tt0317676,House of the Dead,House of the Dead,2003,2.0,35633
tt0317705,The Fantastics%Los increíbles%The Incredibles%The Invincibles%Untitled Brad Bird Pixar Project,The Incredibles,2004,8.0,644075
tt0317740,The Italian Job,The Italian Job,2003,7.0,338029
tt0317910,The Fog of War%The Fog of War: Eleven Lessons from the Life of Robert S. McNamara%The McNamara Project,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003,8.1,22549
tt0317919,Mission: Impossible III%M:i:III%Heyday,Mission: Impossible III,2006,6.9,324937
tt0318034,Russian Ark%Russkiy kovcheg,Russian Ark,2002,7.4,18794
tt0318081,A Sound of Thunder,A Sound of Thunder,2005,4.2,18701
tt0318155,Race Jam%Looney Tunes: Back in Action%Spy Jam%Looney Tunes: The Movie%Looney Tunes Back in Action: The Movie%The Untitled Looney Tunes Project,Looney Tunes: Back in Action,2003,5.7,32522
tt0318202,To Be and to Have%Être et avoir,To Be and to Have,2002,7.8,7711
tt0318283,Loosely Based on a True Love Story%Alex & Emma%The Gambler,Alex & Emma,2003,5.6,12869
tt0318374,The Cooler,The Cooler,2003,6.9,32134
tt0318411,The Magdalene Sisters,The Magdalene Sisters,2002,7.7,25640
tt0318462,The Motorcycle Diaries%Diarios de motocicleta,The Motorcycle Diaries,2004,7.8,95535
tt0318627,Resident Evil 2%Resident Evil: Apocalypse%Resident Evil 2: Apocalypse%Resident Evil: Nemesis,Resident Evil: Apocalypse,2004,6.2,183600
tt0318649,Sahara,Sahara,2005,6.0,90927
tt0318761,Thumbsucker,Thumbsucker,2005,6.6,20499
tt0318974,The Alamo,The Alamo,2004,6.0,19385
tt0319061,Big Fish,Big Fish,2003,8.0,409179
tt0319262,The Day After Tomorrow%Tomorrow,The Day After Tomorrow,2004,6.4,409050
tt0319343,Elf,Elf,2003,6.9,211964
tt0319524,How to Deal,How to Deal,2003,5.6,9151
tt0319531,I'll Sleep When I'm Dead,I'll Sleep When I'm Dead,2003,5.8,8247
tt0320193,Oasis%Oasiseu,Oasis,2002,7.9,7936
tt0320244,Party Monster,Party Monster,2003,6.3,14818
tt0320661,Kingdom of Heaven%The Crusades,Kingdom of Heaven,2005,7.2,263071
tt0320691,Underworld,Underworld,2003,7.0,249703
tt0322259,2 Fast 2 Furious%The Fast and the Furious 2,2 Fast 2 Furious,2003,5.9,247228
tt0322330,Freaky Friday,Freaky Friday,2003,6.2,122828
tt0322420,Zivot je cudo%Life Is a Miracle,Life Is a Miracle,2004,7.6,12109
tt0322589,Honey,Honey,2003,5.4,42877
tt0322659,Northfork,Northfork,2003,6.3,5241
tt0322674,De Tweeling%Twin sisters%Twin Sisters,Twin Sisters,2002,7.4,6359
tt0322802,Jackass: The Movie%Jackass,Jackass: The Movie,2002,6.6,80444
tt0323013,Lakshya,Lakshya,2004,7.9,20222
tt0323033,Laws of Attraction,Laws of Attraction,2004,5.9,21897
tt0323120,Loving Annabelle,Loving Annabelle,2006,6.3,11750
tt0323642,Piglet's Big Movie,Piglet's Big Movie,2003,6.2,6771
tt0323939,Shade,Shade,2003,6.3,12009
tt0323944,Shattered Glass,Shattered Glass,2003,7.1,32724
tt0324127,Suspect Zero,Suspect Zero,2004,5.8,18765
tt0324133,Swimming Pool,Swimming Pool,2003,6.7,41897
tt0324197,Time of the Wolf%Le temps du loup,Time of the Wolf,2003,6.6,9651
tt0324216,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,2003,6.2,128319
tt0324554,Wicker Park%Obsessed,Wicker Park,2004,7.0,52298
tt0325055,Ted and Sylvia%Sylvia,Sylvia,2003,6.3,10226
tt0325123,Bright Young Things,Bright Young Things,2003,6.6,5120
tt0325258,Dickie Roberts: Former Child Star%Dickie Roberts: (Former) Child Star,Dickie Roberts: Former Child Star,2003,5.6,13486
tt0325537,Head of State,Head of State,2003,5.5,17957
tt0325596,The I Inside,The I Inside,2004,6.1,10312
tt0325703,Lara Croft Tomb Raider: The Cradle of Life%Tomb Raider 2,Lara Croft Tomb Raider: The Cradle of Life,2003,5.6,128466
tt0325710,The Last Samurai%The Last Samurai: Bushidou%Samurai,The Last Samurai,2003,7.7,393039
tt0325805,Matchstick Men,Matchstick Men,2003,7.3,122325
tt0325980,P.O.T.C.%Pirates of the Caribbean: The Curse of the Black Pearl%Pirates of the Caribbean,Pirates of the Caribbean: The Curse of the Black Pearl,2003,8.0,1002614
tt0326208,Stander,Stander,2003,7.2,8100
tt0326769,Biker Boyz,Biker Boyz,2003,4.7,12637
tt0326856,Envy,Envy,2004,4.8,29630
tt0326905,The Great Raid,The Great Raid,2005,6.7,21071
tt0326977,Io non ho paura%I'm Not Scared,I'm Not Scared,2003,7.4,14201
tt0327056,Mystic River,Mystic River,2003,7.9,412211
tt0327084,Over the Hedge,Over the Hedge,2006,6.7,156837
tt0327137,Secondhand Lions,Secondhand Lions,2003,7.5,51575
tt0327162,The Stepford Wives,The Stepford Wives,2004,5.3,59892
tt0327247,The Whole Nine Yards 2%The Whole Ten Yards,The Whole Ten Yards,2004,5.5,53510
tt0327437,Around the World in Eighty Days%Around the World in 80 Days,Around the World in 80 Days,2004,5.9,83539
tt0327554,Catwoman%Untitled 'Batman Returns' Spin-off%Gatúbela,Catwoman,2004,3.4,109174
tt0327597,Coraline,Coraline,2009,7.7,191407
tt0327643,Dirty Love,Dirty Love,2005,3.6,6751
tt0327679,Ella Enchanted,Ella Enchanted,2004,6.3,60688
tt0327850,Call of the Wild%The Rundown%Welcome to the Jungle%Helldorado,The Rundown,2003,6.7,99997
tt0327919,I Am David,I Am David,2003,7.2,7132
tt0328099,Suckaz%Malibu's Most Wanted,Malibu's Most Wanted,2003,5.2,18363
tt0328107,Man on Fire,Man on Fire,2004,7.7,324386
tt0328538,Thirteen,Thirteen,2003,6.8,78686
tt0328589,Under the Tuscan Sun,Under the Tuscan Sun,2003,6.8,46551
tt0328802,11'09''01 - September 11%September 11,September 11,2002,6.9,5394
tt0328828,American Pie 3: Piece of Pie%American Pie 3%American Wedding,American Wedding,2003,6.3,191855
tt0328880,Tierra de osos%Brother Bear%Bears,Brother Bear,2003,6.8,94645
tt0328962,Anatomy of a Joke%Comedian,Comedian,2002,6.9,6469
tt0329028,Dumb & Dumber 2%When Harry Met Lloyd: Dumb and Dumberer%Dumber & Dumbest%Dumb and Dumberer: When Harry Met Lloyd%Dumb & Dumberer,Dumb and Dumberer: When Harry Met Lloyd,2003,3.4,36917
tt0329101,Friday the 13th Part XI: Freddy vs. Jason%A Nightmare on Friday the 13th%Freddy vs. Jason%Freddy Krueger Versus Jason Voorhees%Friday the 13th Part 11: Freddy vs. Jason%A Nightmare on Elm Street and Friday the 13th%Friday the 13th Part 11%A Nightmare on Elm Street 8: Freddy vs. Jason%FvJ%Friday the 13th Part XI%Freddy Versus Jason%A Nightmare on Elm Street 8,Freddy vs. Jason,2003,5.7,108924
tt0329388,Monsieur Ibrahim et les fleurs du Coran%Monsieur Ibrahim,Monsieur Ibrahim,2003,7.3,10680
tt0329575,Seabiscuit,Seabiscuit,2003,7.3,66090
tt0329691,Torque,Torque,2004,4.1,26820
tt0329717,Two Cops%Hollywood Homicide%Untitled Harrison Ford Starrer,Hollywood Homicide,2003,5.3,35542
tt0329774,xXx²%xXx Squared%xXx²: State of the Union%xXx: State of the Union,xXx: State of the Union,2005,4.4,66574
tt0330099,The Brown Bunny,The Brown Bunny,2003,5.0,13606
tt0330373,The Goblet of Fire%Harry Potter and the Goblet of Fire: The IMAX Experience%Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,2005,7.7,532086
tt0330702,Non ti muovere%Don't Move,Don't Move,2004,7.1,7703
tt0330793,El castigador%The Punisher,The Punisher,2004,6.4,148008
tt0330843,Companion%Saathiya,Saathiya,2002,6.9,6521
tt0331468,Cold Creek Manor%The Devil's Throat,Cold Creek Manor,2003,5.0,20804
tt0331632,Scooby-Doo 2: Monsters Unleashed%Scooby 2%Scooby-Doo 2,Scooby-Doo 2: Monsters Unleashed,2004,5.1,48382
tt0331811,11:14,11:14,2003,7.2,44360
tt0331933,Man of the House%Cheer Up,Man of the House,2005,5.4,22612
tt0331952,The Clearing,The Clearing,2004,5.8,13156
tt0331953,Broken Lizard's Club Dread%Club Dread,Club Dread,2004,5.7,28022
tt0332047,The Perfect Catch%Fever Pitch,The Perfect Catch,2005,6.2,41899
tt0332136,If Only,If Only,2004,7.2,31132
tt0332280,The Notebook,The Notebook,2004,7.8,509554
tt0332375,Saved!,Saved!,2004,6.7,44216
tt0332379,School of Rock%The School of Rock,School of Rock,2003,7.1,263223
tt0332452,Troy%Untitled 'The Illiad' Project,Troy,2004,7.2,480472
tt0333766,Garden State%Large%Large's Ark,Garden State,2004,7.4,205427
tt0333780,"Legally Blonde 2: Red, White & Blonde%Legally Blonde 2",Legally Blonde 2,2003,4.8,60382
tt0334405,Spellbound,Spellbound,2002,7.5,11809
tt0335013,The Company,The Company,2003,6.3,6174
